wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
Classic,1,chr1,0,0.0010523504892698333,1,1,
Classic,1,chr10,0,0.0010523504892698333,1,1,
Classic,1,chr11,0,0.0010523504892698333,1,1,
Classic,1,chr12,0,0.0010523504892698333,1,1,
Classic,1,chr13,0.0059419327219107304,0.0010523504892698333,1,1,
Classic,1,chr14,0.06210057312153674,0.0010523504892698333,1,1,
Classic,1,chr15,0.008886866489305702,0.0010523504892698333,1,1,
Classic,1,chr16,0.009208949694101869,0.0010523504892698333,1,1,
Classic,1,chr17,0,0.0010523504892698333,1,1,
Classic,1,chr18,0,0.0010523504892698333,1,1,
Classic,1,chr19,0,0.0010523504892698333,1,1,
Classic,1,chr2,0.0021047009785396665,0.0010523504892698333,1,1,
Classic,1,chr20,0.10464431709567806,0.0010523504892698333,1,1,
Classic,1,chr21,0,0.0010523504892698333,1,1,
Classic,1,chr22,0,0.0010523504892698333,1,1,
Classic,1,chr3,0.1355198482650004,0.0010523504892698333,1,1,
Classic,1,chr4,0,0.0010523504892698333,1,1,
Classic,1,chr5,0.033792162096589674,0.0010523504892698333,1,1,
Classic,1,chr6,0,0.0010523504892698333,1,1,
Classic,1,chr7,0.1322482137270857,0.0010523504892698333,1,1,
Classic,1,chr8,0.1487956668066965,0.0010523504892698333,1,1,
Classic,1,chr9,0.040020816374517994,0.0010523504892698333,1,1,
Classic,2,chr1,0,0,NA,NA,
Classic,2,chr10,0,0,NA,NA,
Classic,2,chr11,0,0,NA,NA,
Classic,2,chr12,0,0,NA,NA,
Classic,2,chr13,0,0,NA,NA,
Classic,2,chr14,0,0,NA,NA,
Classic,2,chr15,0,0,NA,NA,
Classic,2,chr16,0,0,NA,NA,
Classic,2,chr17,0,0,NA,NA,
Classic,2,chr18,0,0,NA,NA,
Classic,2,chr19,0,0,NA,NA,
Classic,2,chr2,0,0,NA,NA,
Classic,2,chr20,0,0,NA,NA,
Classic,2,chr21,0,0,NA,NA,
Classic,2,chr22,0,0,NA,NA,
Classic,2,chr3,0,0,NA,NA,
Classic,2,chr4,0,0,NA,NA,
