wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
Classic,1,chr1,0.08593493759038619,0.03338100591153465,1,1,
Classic,1,chr10,0,0.03338100591153465,1,1,
Classic,1,chr11,0.04710500491694786,0.03338100591153465,1,1,
Classic,1,chr12,0.03292597807449794,0.03338100591153465,1,1,
Classic,1,chr13,0.021619279999584615,0.03338100591153465,1,1,
Classic,1,chr14,0.03280636209526375,0.03338100591153465,1,1,
Classic,1,chr15,0.033836033748571366,0.03338100591153465,1,1,
Classic,1,chr16,0.002716847446863144,0.03338100591153465,1,1,
Classic,1,chr17,0.045848971140046324,0.03338100591153465,1,1,
Classic,1,chr18,0.0389235168739554,0.03338100591153465,1,1,
Classic,1,chr19,0.0025613712990801823,0.03338100591153465,1,1,
Classic,1,chr2,0.024038055394164197,0.03338100591153465,1,1,
Classic,1,chr20,0.07097187488496723,0.03338100591153465,1,1,
Classic,1,chr21,0,0.03338100591153465,1,1,
Classic,1,chr22,0.0013163857579459887,0.03338100591153465,1,1,
Classic,1,chr3,0.044283105908759925,0.03338100591153465,1,1,
Classic,1,chr4,0.0019430226086075103,0.03338100591153465,1,1,
Classic,1,chr5,7.849893922712767e-4,0.03338100591153465,1,1,
Classic,1,chr6,0.1481495527217367,0.03338100591153465,1,1,
Classic,1,chr7,0.11818774498564184,0.03338100591153465,1,1,
Classic,1,chr8,0.08690257145297635,0.03338100591153465,1,1,
Classic,1,chr9,0.047495208016013715,0.03338100591153465,1,1,
Classic,2,chr1,0.10367313861905356,0,1,1,
Classic,2,chr10,0,0,NA,NA,
Classic,2,chr11,0,0,NA,NA,
Classic,2,chr12,0,0,NA,NA,
Classic,2,chr13,0,0,NA,NA,
Classic,2,chr14,0,0,NA,NA,
Classic,2,chr15,0,0,NA,NA,
Classic,2,chr16,0,0,NA,NA,
Classic,2,chr17,0.059323362906394464,0,1,1,
Classic,2,chr18,0,0,NA,NA,
Classic,2,chr19,0,0,NA,NA,
Classic,2,chr2,0,0,NA,NA,
Classic,2,chr20,0.09710396677409405,0,1,1,
Classic,2,chr21,0.010534936002589736,0,1,1,
Classic,2,chr22,0,0,NA,NA,
Classic,2,chr3,0.06297654122956034,0,1,1,
Classic,2,chr4,0,0,NA,NA,
Classic,2,chr5,0,0,NA,NA,
Classic,2,chr6,0.05661374847625991,0,1,1,
Classic,2,chr7,0.2864910704263672,0,1,1,
Classic,2,chr8,0,0,NA,NA,
Classic,2,chr9,0.11335880843180753,0,1,1,
Classic,3+,chr1,0.08484526985391141,0.0019141828532265599,1,1,
Classic,3+,chr10,0.005663203104662158,0.0019141828532265599,1,1,
Classic,3+,chr11,0.03494660657712255,0.0019141828532265599,1,1,
Classic,3+,chr12,0,0.0019141828532265599,1,1,
Classic,3+,chr13,0.09878350483274803,0.0019141828532265599,1,1,
Classic,3+,chr14,0,0.0019141828532265599,1,1,
Classic,3+,chr15,0,0.0019141828532265599,1,1,
Classic,3+,chr16,0,0.0019141828532265599,1,1,
Classic,3+,chr17,0,0.0019141828532265599,1,1,
Classic,3+,chr18,0,0.0019141828532265599,1,1,
Classic,3+,chr19,0,0.0019141828532265599,1,1,
Classic,3+,chr2,0.07289575290146821,0.0019141828532265599,1,1,
Classic,3+,chr20,0.24358636945795925,0.0019141828532265599,1,1,
Classic,3+,chr21,0,0.0019141828532265599,1,1,
Classic,3+,chr22,0.15244087631498532,0.0019141828532265599,1,1,
Classic,3+,chr3,0,0.0019141828532265599,1,1,
Classic,3+,chr4,0,0.0019141828532265599,1,1,
Classic,3+,chr5,0.06434298908781935,0.0019141828532265599,1,1,
Classic,3+,chr6,0.04625698098227668,0.0019141828532265599,1,1,
Classic,3+,chr7,0.0038283657064531198,0.0019141828532265599,1,1,
Classic,3+,chr8,0.13370684634506697,0.0019141828532265599,1,1,
Classic,3+,chr9,0,0.0019141828532265599,1,1,
HM,1,chr1,0.006495226211158233,0.014116987265983542,1,1,
HM,1,chr10,0.04787235605838159,0.014116987265983542,1,1,
HM,1,chr11,0,0.014116987265983542,1,1,
HM,1,chr12,0,0.014116987265983542,1,1,
HM,1,chr13,0.3121090293534334,0.014116987265983542,1,1,
HM,1,chr14,0.14318780499664926,0.014116987265983542,1,1,
HM,1,chr15,0,0.014116987265983542,1,1,
HM,1,chr16,0.014031390615758014,0.014116987265983542,1,1,
HM,1,chr17,0.04392156056168009,0.014116987265983542,1,1,
HM,1,chr18,0.01420258391620907,0.014116987265983542,1,1,
HM,1,chr19,0,0.014116987265983542,1,1,
HM,1,chr2,8.088617344694662e-4,0.014116987265983542,1,1,
HM,1,chr20,0.30375258836949437,0.014116987265983542,1,1,
HM,1,chr21,0.11392518101275727,0.014116987265983542,1,1,
HM,1,chr22,0,0.014116987265983542,1,1,
HM,1,chr3,0.0494406803646772,0.014116987265983542,1,1,
HM,1,chr4,0.0023808142975223494,0.014116987265983542,1,1,
HM,1,chr5,0.1812019063510729,0.014116987265983542,1,1,
HM,1,chr6,0.10819059453913159,0.014116987265983542,1,1,
HM,1,chr7,0.007446784527361105,0.014116987265983542,1,1,
HM,1,chr8,0,0.014116987265983542,1,1,
HM,1,chr9,0.16154766704403162,0.014116987265983542,1,1,
HM,2,chr1,0,0.0362256304621503,1,1,
HM,2,chr10,0.005951508877645967,0.0362256304621503,1,1,
HM,2,chr11,0.0026244955465705073,0.0362256304621503,1,1,
HM,2,chr12,0,0.0362256304621503,1,1,
HM,2,chr13,0.21424603532183997,0.0362256304621503,1,1,
HM,2,chr14,0.02574102087442573,0.0362256304621503,1,1,
HM,2,chr15,0.33742670488663606,0.0362256304621503,1,1,
HM,2,chr16,0,0.0362256304621503,1,1,
HM,2,chr17,0.04671024004987487,0.0362256304621503,1,1,
HM,2,chr18,0,0.0362256304621503,1,1,
HM,2,chr19,0,0.0362256304621503,1,1,
